Valor do sinal,Temperatura,Umidade,Hora
-0.21484375,22.9°C,62%,17:01:37
0.072265625,22.9°C,62%,17:01:53
0.076171875,22.9°C,62%,17:02:10
-0.232421875,22.9°C,62%,17:02:26
-0.21875,22.9°C,62%,17:02:42
0.076171875,22.9°C,62%,17:02:58
0.041015625,22.9°C,62%,17:03:14
-0.220703125,22.9°C,62%,17:03:31
-0.16796875,22.9°C,62%,17:03:47
0.07421875,22.9°C,62%,17:04:03
0.001953125,22.9°C,62%,17:04:19
-0.244140625,22.9°C,62%,17:04:36
-0.099609375,22.9°C,62%,17:04:52
0.068359375,22.9°C,62%,17:05:08
-0.06640625,22.9°C,62%,17:05:24
-0.224609375,22.9°C,62%,17:05:40
-0.068359375,22.9°C,62%,17:05:57
0.078125,22.9°C,62%,17:06:13
-0.125,22.9°C,62%,17:06:29
-0.2265625,22.9°C,62%,17:06:45
0.005859375,22.9°C,62%,17:07:02
0.068359375,22.9°C,62%,17:07:18
-0.162109375,22.9°C,62%,17:07:34
-0.236328125,22.9°C,62%,17:07:50
0.05859375,22.9°C,62%,17:08:07
0.07421875,22.9°C,62%,17:08:23
-0.220703125,22.9°C,62%,17:08:39
-0.21484375,22.9°C,62%,17:08:55
0.068359375,22.9°C,62%,17:09:11
0.076171875,22.9°C,62%,17:09:28
-0.23046875,22.9°C,62%,17:09:44
-0.21484375,22.9°C,62%,17:10:00
0.076171875,22.9°C,62%,17:10:16
0.04296875,22.9°C,62%,17:10:32
-0.21875,22.9°C,62%,17:10:48
-0.166015625,22.9°C,62%,17:11:04
0.072265625,22.9°C,62%,17:11:21
0.001953125,22.9°C,62%,17:11:37
-0.244140625,22.9°C,62%,17:11:53
-0.099609375,22.9°C,62%,17:12:09
0.0703125,22.9°C,62%,17:12:26
-0.064453125,22.9°C,62%,17:12:42
-0.22265625,22.9°C,62%,17:12:58
-0.064453125,22.9°C,62%,17:13:14
0.080078125,22.9°C,62%,17:13:30
-0.123046875,22.9°C,62%,17:13:47
-0.2265625,22.9°C,62%,17:14:03
0.009765625,22.9°C,62%,17:14:19
0.068359375,22.9°C,62%,17:14:35
-0.1640625,22.9°C,62%,17:14:51
-0.236328125,22.9°C,62%,17:15:07
0.0546875,22.9°C,62%,17:15:23
0.07421875,22.9°C,62%,17:15:40
-0.216796875,22.9°C,62%,17:15:56
-0.21484375,22.9°C,62%,17:16:12
0.068359375,22.9°C,62%,17:16:28
0.076171875,22.9°C,62%,17:16:45
-0.23046875,22.9°C,62%,17:17:01
-0.21484375,22.9°C,62%,17:17:17
0.076171875,22.9°C,62%,17:17:33
0.041015625,22.9°C,62%,17:17:49
-0.216796875,22.9°C,62%,17:18:06
-0.16796875,22.9°C,62%,17:18:22
0.0703125,22.9°C,62%,17:18:38
0.001953125,22.9°C,62%,17:18:54
-0.2421875,22.9°C,62%,17:19:10
-0.09765625,22.9°C,62%,17:19:26
0.0703125,22.9°C,62%,17:19:42
-0.068359375,22.9°C,62%,17:19:59
-0.220703125,22.9°C,62%,17:20:15
-0.05859375,22.9°C,62%,17:20:31
0.080078125,22.9°C,62%,17:20:47
-0.130859375,22.9°C,62%,17:21:03
-0.2265625,22.9°C,62%,17:21:19
0.009765625,22.9°C,62%,17:21:36
0.0703125,22.9°C,62%,17:21:52
-0.1640625,22.9°C,62%,17:22:08
-0.236328125,22.9°C,62%,17:22:24
0.05859375,22.9°C,62%,17:22:40
0.076171875,22.9°C,62%,17:22:56
-0.22265625,22.9°C,62%,17:23:13
-0.212890625,22.9°C,62%,17:23:29
0.068359375,22.9°C,62%,17:23:45
0.078125,22.9°C,62%,17:24:01
-0.23046875,22.9°C,62%,17:24:17
-0.216796875,22.9°C,62%,17:24:33
0.076171875,22.9°C,62%,17:24:49
0.04296875,22.9°C,62%,17:25:06
-0.216796875,22.9°C,62%,17:25:22
-0.1640625,22.9°C,62%,17:25:38
0.072265625,22.9°C,62%,17:25:54
-0.001953125,22.9°C,62%,17:26:10
-0.2421875,22.9°C,62%,17:26:26
-0.09765625,22.9°C,62%,17:26:42
0.068359375,22.9°C,62%,17:26:58
-0.06640625,22.9°C,62%,17:27:15
-0.22265625,22.9°C,62%,17:27:31
-0.05859375,22.9°C,62%,17:27:47
0.078125,22.9°C,62%,17:28:03
-0.130859375,22.9°C,62%,17:28:19
-0.224609375,22.9°C,62%,17:28:35
0.01171875,22.9°C,62%,17:28:51
0.0703125,22.9°C,62%,17:29:07
-0.16796875,22.9°C,62%,17:29:23
-0.236328125,22.9°C,62%,17:29:40
0.05859375,22.9°C,62%,17:29:56
0.07421875,22.9°C,62%,17:30:12
-0.22265625,22.9°C,62%,17:30:28
-0.216796875,22.9°C,62%,17:30:45
0.068359375,22.9°C,62%,17:31:01
0.078125,22.9°C,62%,17:31:17
-0.234375,22.9°C,62%,17:31:33
-0.212890625,22.9°C,62%,17:31:50
0.076171875,22.9°C,62%,17:32:06
0.041015625,22.9°C,62%,17:32:22
-0.21875,22.9°C,62%,17:32:38
-0.169921875,22.9°C,62%,17:32:55
0.07421875,22.9°C,62%,17:33:11
-0.00390625,22.9°C,62%,17:33:27
-0.244140625,22.9°C,62%,17:33:43
-0.099609375,22.9°C,62%,17:34:00
0.06640625,22.9°C,62%,17:34:16
-0.064453125,22.9°C,62%,17:34:32
-0.224609375,22.9°C,62%,17:34:48
-0.060546875,22.9°C,62%,17:35:05
0.080078125,22.9°C,62%,17:35:21
-0.1328125,22.9°C,62%,17:35:37
-0.22265625,22.9°C,62%,17:35:53
0.009765625,22.9°C,62%,17:36:09
0.06640625,22.9°C,62%,17:36:26
-0.171875,22.9°C,62%,17:36:42
-0.240234375,22.9°C,62%,17:36:58
0.05859375,22.9°C,62%,17:37:14
0.072265625,22.9°C,62%,17:37:30
-0.22265625,22.9°C,62%,17:37:47
-0.216796875,22.9°C,62%,17:38:03
0.0703125,22.9°C,62%,17:38:19
0.078125,22.9°C,62%,17:38:35
-0.236328125,22.9°C,62%,17:38:51
-0.2109375,22.9°C,62%,17:39:07
0.076171875,22.9°C,62%,17:39:24
0.0390625,22.9°C,62%,17:39:40
-0.21875,22.9°C,62%,17:39:56
-0.166015625,22.8°C,64%,17:40:12
0.078125,22.8°C,64%,17:40:28
-0.00390625,22.8°C,64%,17:40:44
-0.240234375,22.8°C,64%,17:41:00
-0.095703125,22.8°C,64%,17:41:16
0.076171875,22.8°C,64%,17:41:32
-0.236328125,22.8°C,64%,17:41:49
-0.212890625,22.8°C,64%,17:42:05
0.072265625,22.8°C,64%,17:42:21
0.03515625,22.8°C,64%,17:42:37
-0.216796875,22.8°C,64%,17:42:53
-0.162109375,22.8°C,64%,17:43:09
0.076171875,22.8°C,64%,17:43:25
-0.009765625,22.8°C,64%,17:43:42
-0.2421875,22.8°C,64%,17:43:58
-0.09375,22.8°C,64%,17:44:14
0.068359375,22.8°C,64%,17:44:30
-0.06640625,22.8°C,64%,17:44:46
-0.2265625,22.8°C,64%,17:45:03
-0.052734375,22.8°C,64%,17:45:19
0.078125,22.8°C,64%,17:45:35
-0.13671875,22.8°C,64%,17:45:51
-0.22265625,22.8°C,64%,17:46:07
0.0078125,22.8°C,64%,17:46:23
0.068359375,22.8°C,64%,17:46:39
-0.171875,22.8°C,64%,17:46:56
-0.2421875,22.8°C,64%,17:47:12
0.060546875,22.8°C,64%,17:47:28
0.0703125,22.8°C,64%,17:47:44
-0.22265625,22.8°C,64%,17:48:00
-0.220703125,22.8°C,64%,17:48:17
0.06640625,22.8°C,64%,17:48:33
0.07421875,22.8°C,64%,17:48:49
-0.234375,22.8°C,64%,17:49:05
-0.205078125,22.8°C,64%,17:49:21
0.07421875,22.8°C,64%,17:49:37
0.03515625,22.8°C,64%,17:49:53
-0.21484375,22.8°C,64%,17:50:09
-0.16015625,22.8°C,64%,17:50:25
0.076171875,22.8°C,64%,17:50:42
-0.015625,22.8°C,64%,17:50:58
-0.236328125,22.8°C,64%,17:51:14
-0.0859375,22.8°C,64%,17:51:30
0.068359375,22.8°C,64%,17:51:47
-0.068359375,22.8°C,64%,17:52:03
-0.2265625,22.8°C,64%,17:52:19
-0.044921875,22.8°C,64%,17:52:35
0.078125,22.8°C,64%,17:52:52
-0.140625,22.8°C,64%,17:53:08
-0.220703125,22.8°C,64%,17:53:24
0.01171875,22.8°C,64%,17:53:40
0.068359375,22.8°C,64%,17:53:57
-0.1796875,22.8°C,64%,17:54:13
-0.24609375,22.8°C,64%,17:54:29
0.064453125,22.8°C,64%,17:54:46
0.072265625,22.8°C,64%,17:55:02
-0.220703125,22.8°C,64%,17:55:18
-0.216796875,22.8°C,64%,17:55:35
0.068359375,22.8°C,64%,17:55:51
0.076171875,22.8°C,64%,17:56:07
-0.23828125,22.8°C,64%,17:56:23
-0.203125,22.8°C,64%,17:56:40
0.07421875,22.8°C,64%,17:56:56
0.037109375,22.8°C,64%,17:57:12
-0.216796875,22.8°C,64%,17:57:28
-0.16015625,22.8°C,64%,17:57:44
0.076171875,22.8°C,64%,17:58:01
-0.021484375,22.8°C,64%,17:58:17
-0.236328125,22.8°C,64%,17:58:33
-0.083984375,22.8°C,64%,17:58:49
0.06640625,22.8°C,64%,17:59:05
-0.068359375,22.8°C,64%,17:59:21
-0.23046875,22.8°C,64%,17:59:38
-0.04296875,22.8°C,64%,17:59:54
0.07421875,22.8°C,64%,18:00:10
-0.1484375,22.8°C,64%,18:00:26
-0.22265625,22.8°C,64%,18:00:42
0.01171875,22.8°C,64%,18:00:58
0.0703125,22.8°C,64%,18:01:14
-0.185546875,22.8°C,64%,18:01:30
-0.244140625,22.8°C,64%,18:01:47
0.064453125,22.8°C,64%,18:02:03
0.064453125,22.8°C,64%,18:02:19
-0.2265625,22.8°C,64%,18:02:35
-0.224609375,22.8°C,64%,18:02:51
0.06640625,22.8°C,64%,18:03:08
0.0703125,22.8°C,64%,18:03:24
-0.244140625,22.8°C,64%,18:03:40
-0.197265625,22.8°C,64%,18:03:56
0.0703125,22.8°C,64%,18:04:12
0.03125,22.8°C,64%,18:04:29
-0.220703125,22.8°C,64%,18:04:45
-0.158203125,22.8°C,64%,18:05:01
0.08203125,22.8°C,64%,18:05:17
-0.025390625,22.8°C,64%,18:05:33
-0.234375,22.8°C,64%,18:05:50
-0.0859375,22.8°C,64%,18:06:06
0.06640625,22.8°C,64%,18:06:22
-0.06640625,22.8°C,64%,18:06:38
-0.236328125,22.8°C,64%,18:06:54
-0.03515625,22.8°C,64%,18:07:11
0.07421875,22.8°C,64%,18:07:27
-0.14453125,22.8°C,64%,18:07:43
-0.216796875,22.8°C,64%,18:07:59
0.013671875,22.8°C,64%,18:08:15
0.07421875,22.8°C,64%,18:08:31
-0.1875,22.8°C,64%,18:08:48
-0.236328125,22.8°C,64%,18:09:04
0.0703125,22.8°C,64%,18:09:20
0.068359375,22.8°C,64%,18:09:36
-0.22265625,22.8°C,64%,18:09:52
-0.224609375,22.8°C,64%,18:10:09
0.068359375,22.8°C,64%,18:10:25
0.068359375,22.8°C,64%,18:10:41
-0.24609375,22.8°C,64%,18:10:57
-0.1953125,22.8°C,64%,18:11:13
0.068359375,22.8°C,64%,18:11:29
0.021484375,22.8°C,64%,18:11:45
-0.224609375,22.8°C,64%,18:12:01
-0.15625,22.8°C,64%,18:12:18
0.080078125,22.8°C,64%,18:12:34
-0.03125,22.8°C,64%,18:12:50
-0.2265625,22.8°C,64%,18:13:06
-0.078125,22.8°C,64%,18:13:22
0.076171875,22.8°C,64%,18:13:38
-0.068359375,22.8°C,64%,18:13:54
-0.228515625,22.8°C,64%,18:14:10
-0.01953125,22.8°C,64%,18:14:26
0.076171875,22.8°C,64%,18:14:42
-0.14453125,22.8°C,64%,18:14:59
-0.21875,22.8°C,64%,18:15:15
0.015625,22.8°C,64%,18:15:31
0.080078125,22.8°C,64%,18:15:47
-0.19140625,22.8°C,64%,18:16:03
-0.23046875,22.8°C,64%,18:16:19
0.07421875,22.8°C,64%,18:16:35
0.07421875,22.8°C,64%,18:16:51
-0.212890625,22.8°C,64%,18:17:07
-0.220703125,22.8°C,64%,18:17:23
0.07421875,22.8°C,64%,18:17:40
0.068359375,22.8°C,64%,18:17:56
-0.240234375,22.8°C,64%,18:18:12
-0.1875,22.8°C,64%,18:18:28
0.064453125,22.8°C,64%,18:18:44
0.021484375,22.8°C,64%,18:19:00
-0.2265625,22.8°C,64%,18:19:16
-0.15234375,22.8°C,64%,18:19:32
0.080078125,22.8°C,64%,18:19:48
-0.044921875,22.8°C,64%,18:20:04
-0.224609375,22.8°C,64%,18:20:20
-0.080078125,22.8°C,64%,18:20:37
0.0703125,22.8°C,64%,18:20:53
-0.076171875,22.8°C,64%,18:21:09
-0.240234375,22.8°C,64%,18:21:25
-0.01953125,22.8°C,64%,18:21:41
0.07421875,22.8°C,64%,18:21:57
-0.15234375,22.8°C,64%,18:22:13
-0.224609375,22.8°C,64%,18:22:30
0.009765625,22.8°C,64%,18:22:46
0.078125,22.8°C,64%,18:23:02
-0.20703125,22.8°C,64%,18:23:18
-0.232421875,22.8°C,64%,18:23:35
0.080078125,22.8°C,64%,18:23:51
0.0859375,22.8°C,64%,18:24:07
-0.205078125,22.8°C,64%,18:24:23
-0.21875,22.8°C,64%,18:24:39
0.078125,22.8°C,64%,18:24:55
0.0625,22.8°C,64%,18:25:11
-0.236328125,22.8°C,64%,18:25:27
-0.18359375,22.8°C,64%,18:25:44
0.0625,22.8°C,64%,18:26:00
0.021484375,22.8°C,64%,18:26:16
-0.23046875,22.8°C,64%,18:26:32
-0.142578125,22.8°C,64%,18:26:48
0.076171875,22.8°C,64%,18:27:04
-0.0546875,22.8°C,64%,18:27:21
-0.2265625,22.8°C,64%,18:27:37
-0.0859375,22.8°C,64%,18:27:53
0.06640625,22.8°C,64%,18:28:09
-0.09375,22.8°C,64%,18:28:25
-0.24609375,22.8°C,64%,18:28:42
-0.017578125,22.8°C,64%,18:28:58
0.06640625,22.8°C,64%,18:29:14
-0.158203125,22.8°C,64%,18:29:30
-0.220703125,22.8°C,64%,18:29:46
0.029296875,22.8°C,64%,18:30:03
0.080078125,22.8°C,64%,18:30:19
-0.208984375,22.8°C,64%,18:30:35
-0.224609375,22.8°C,64%,18:30:52
0.07421875,22.8°C,64%,18:31:08
0.0625,22.8°C,64%,18:31:24
-0.22265625,22.8°C,64%,18:31:40
-0.234375,22.8°C,64%,18:31:56
0.08203125,22.8°C,64%,18:32:12
0.091796875,22.8°C,64%,18:32:28
-0.1953125,22.8°C,64%,18:32:45
-0.14453125,22.8°C,64%,18:33:01
0.0859375,22.8°C,64%,18:33:17
0.033203125,22.8°C,64%,18:33:33
-0.23046875,22.8°C,64%,18:33:49
-0.134765625,22.8°C,64%,18:34:06
0.072265625,22.8°C,64%,18:34:22
-0.064453125,22.8°C,64%,18:34:38
-0.228515625,22.8°C,64%,18:34:54
-0.09765625,22.8°C,64%,18:35:10
0.0546875,22.8°C,64%,18:35:26
-0.12109375,22.8°C,64%,18:35:43
-0.259765625,22.8°C,64%,18:35:59
-0.048828125,22.8°C,64%,18:36:15
0.03515625,22.8°C,64%,18:36:31
-0.177734375,22.8°C,64%,18:36:47
-0.228515625,22.8°C,64%,18:37:04
0.03125,22.8°C,64%,18:37:20
0.080078125,22.8°C,64%,18:37:36
-0.212890625,22.8°C,64%,18:37:52
-0.22265625,22.8°C,64%,18:38:08
0.068359375,22.8°C,64%,18:38:24
0.05859375,22.8°C,64%,18:38:41
-0.23046875,22.8°C,64%,18:38:57
-0.248046875,22.8°C,64%,18:39:13
0.0625,22.8°C,64%,18:39:29
0.029296875,23.3°C,64%,18:39:45
-0.251953125,23.3°C,64%,18:40:01
-0.20703125,23.3°C,64%,18:40:17
0.060546875,23.3°C,64%,18:40:34
0.0390625,23.3°C,64%,18:40:50
-0.20703125,23.3°C,64%,18:41:06
-0.09375,23.3°C,64%,18:41:22
0.0859375,23.3°C,64%,18:41:38
-0.05078125,23.3°C,64%,18:41:54
-0.224609375,23.3°C,64%,18:42:10
-0.091796875,23.3°C,64%,18:42:27
0.064453125,23.3°C,64%,18:42:43
-0.109375,23.3°C,64%,18:42:59
-0.24609375,23.3°C,64%,18:43:15
-0.015625,23.3°C,64%,18:43:31
0.052734375,23.3°C,64%,18:43:48
-0.169921875,23.3°C,64%,18:44:04
-0.236328125,23.3°C,64%,18:44:20
0.01953125,23.3°C,64%,18:44:36
0.068359375,23.3°C,64%,18:44:53
-0.23046875,23.3°C,64%,18:45:09
-0.23046875,23.3°C,64%,18:45:27
0.064453125,23.3°C,64%,18:45:43
0.0625,23.3°C,64%,18:46:00
-0.22265625,23.3°C,64%,18:46:16
-0.2265625,23.3°C,64%,18:46:32
0.080078125,23.3°C,64%,18:46:48
0.052734375,23.3°C,64%,18:47:04
-0.23046875,23.3°C,64%,18:47:21
-0.173828125,23.3°C,64%,18:47:37
0.06640625,23.3°C,64%,18:47:53
0.01171875,23.3°C,64%,18:48:09
-0.2421875,23.3°C,64%,18:48:25
-0.126953125,23.3°C,64%,18:48:42
0.06640625,23.3°C,64%,18:48:58
-0.05859375,23.3°C,64%,18:49:14
-0.212890625,23.3°C,64%,18:49:30
-0.05859375,23.3°C,64%,18:49:46
0.0859375,23.3°C,64%,18:50:02
-0.08203125,23.3°C,64%,18:50:18
-0.2265625,23.3°C,64%,18:50:35
-0.015625,23.3°C,64%,18:50:51
0.064453125,23.3°C,64%,18:51:07
-0.154296875,23.3°C,64%,18:51:23
-0.228515625,23.3°C,64%,18:51:39
0.05078125,23.3°C,64%,18:51:55
0.080078125,23.3°C,64%,18:52:12
-0.212890625,23.3°C,64%,18:52:28
-0.2109375,23.3°C,64%,18:52:44
0.07421875,23.3°C,64%,18:53:00
0.080078125,23.3°C,64%,18:53:16
-0.22265625,23.3°C,64%,18:53:32
-0.224609375,23.3°C,64%,18:53:49
0.08203125,23.3°C,64%,18:54:05
0.052734375,23.3°C,64%,18:54:21
-0.21875,23.3°C,64%,18:54:37
-0.166015625,23.3°C,64%,18:54:53
0.076171875,23.3°C,64%,18:55:09
0.0234375,23.3°C,64%,18:55:25
-0.234375,23.3°C,64%,18:55:41
-0.103515625,23.3°C,64%,18:55:58
0.078125,23.3°C,64%,18:56:14
-0.05078125,23.3°C,64%,18:56:30
-0.212890625,23.3°C,64%,18:56:46
-0.060546875,23.3°C,64%,18:57:02
0.08203125,23.3°C,64%,18:57:18
-0.107421875,23.3°C,64%,18:57:34
-0.228515625,23.3°C,64%,18:57:51
0.013671875,23.3°C,64%,18:58:07
0.078125,23.3°C,64%,18:58:23
-0.1484375,23.3°C,64%,18:58:39
-0.22265625,23.3°C,64%,18:58:55
0.0546875,23.3°C,64%,18:59:11
0.083984375,23.3°C,64%,18:59:27
-0.20703125,23.3°C,64%,18:59:43
-0.208984375,23.3°C,64%,18:59:59
0.07421875,23.3°C,64%,19:00:16
0.078125,23.3°C,64%,19:00:32
-0.224609375,23.3°C,64%,19:00:48
-0.22265625,23.3°C,64%,19:01:04
0.078125,23.3°C,64%,19:01:20
0.048828125,23.3°C,64%,19:01:36
-0.220703125,23.3°C,64%,19:01:52
-0.171875,23.3°C,64%,19:02:09
0.0703125,23.3°C,64%,19:02:25
0.009765625,23.3°C,64%,19:02:41
-0.240234375,23.3°C,64%,19:02:57
-0.103515625,23.3°C,64%,19:03:13
0.076171875,23.3°C,64%,19:03:30
-0.05859375,23.3°C,64%,19:03:46
-0.216796875,23.3°C,64%,19:04:02
-0.064453125,23.3°C,64%,19:04:18
0.080078125,23.3°C,64%,19:04:34
-0.1171875,23.3°C,64%,19:04:51
-0.23046875,23.3°C,64%,19:05:07
0.0078125,23.3°C,64%,19:05:23
0.0703125,23.3°C,64%,19:05:39
-0.16015625,23.3°C,64%,19:05:55
-0.232421875,23.3°C,64%,19:06:11
0.052734375,23.3°C,64%,19:06:27
0.078125,23.3°C,64%,19:06:44
-0.216796875,23.3°C,64%,19:07:00
-0.21484375,23.3°C,64%,19:07:16
0.0703125,23.3°C,64%,19:07:32
0.07421875,23.3°C,64%,19:07:48
-0.23046875,23.3°C,64%,19:08:04
-0.22265625,23.3°C,64%,19:08:20
0.076171875,23.3°C,64%,19:08:36
0.046875,23.3°C,64%,19:08:52
-0.220703125,23.3°C,64%,19:09:09
-0.171875,23.3°C,64%,19:09:25
0.068359375,23.3°C,64%,19:09:41
0.0078125,23.3°C,64%,19:09:57
-0.244140625,23.3°C,64%,19:10:13
-0.10546875,23.3°C,64%,19:10:29
0.068359375,23.3°C,64%,19:10:45
-0.064453125,23.3°C,64%,19:11:02
-0.220703125,23.3°C,64%,19:11:18
-0.068359375,23.3°C,64%,19:11:34
0.076171875,23.3°C,64%,19:11:50
-0.12109375,23.3°C,64%,19:12:07
-0.228515625,23.3°C,64%,19:12:23
0.00390625,23.3°C,64%,19:12:39
0.0625,23.3°C,64%,19:12:55
-0.162109375,23.3°C,64%,19:13:11
-0.232421875,23.3°C,64%,19:13:27
0.052734375,23.3°C,64%,19:13:43
0.076171875,23.3°C,64%,19:14:00
-0.224609375,23.3°C,64%,19:14:16
-0.21484375,23.3°C,64%,19:14:32
0.068359375,23.3°C,64%,19:14:49
0.07421875,23.3°C,64%,19:15:05
-0.228515625,23.3°C,64%,19:15:21
-0.21875,23.3°C,64%,19:15:37
0.078125,23.3°C,64%,19:15:53
0.04296875,23.3°C,64%,19:16:09
-0.22265625,23.3°C,64%,19:16:25
-0.173828125,23.3°C,64%,19:16:42
0.0703125,23.3°C,64%,19:16:58
0.0,23.3°C,64%,19:17:14
-0.24609375,23.3°C,64%,19:17:30
-0.10546875,23.3°C,64%,19:17:47
0.068359375,23.3°C,64%,19:18:03
-0.068359375,23.3°C,64%,19:18:19
-0.22265625,23.3°C,64%,19:18:35
-0.06640625,23.3°C,64%,19:18:52
0.078125,23.3°C,64%,19:19:08
-0.125,23.3°C,64%,19:19:24
-0.228515625,23.3°C,64%,19:19:41
0.005859375,23.3°C,64%,19:19:57
0.064453125,23.3°C,64%,19:20:13
-0.166015625,23.3°C,64%,19:20:29
-0.236328125,23.3°C,64%,19:20:45
0.052734375,23.3°C,64%,19:21:02
0.072265625,23.3°C,64%,19:21:18
-0.22265625,23.3°C,64%,19:21:34
-0.212890625,23.3°C,64%,19:21:50
0.0703125,23.3°C,64%,19:22:06
0.076171875,23.3°C,64%,19:22:22
-0.232421875,23.3°C,64%,19:22:38
-0.216796875,23.3°C,64%,19:22:55
0.078125,23.3°C,64%,19:23:11
0.037109375,23.3°C,64%,19:23:27
-0.224609375,23.3°C,64%,19:23:43
-0.169921875,23.3°C,64%,19:23:59
0.072265625,23.3°C,64%,19:24:15
-0.001953125,23.3°C,64%,19:24:31
-0.24609375,23.3°C,64%,19:24:47
-0.09765625,23.3°C,64%,19:25:04
0.068359375,23.3°C,64%,19:25:20
-0.06640625,23.3°C,64%,19:25:36
-0.22265625,23.3°C,64%,19:25:52
-0.0625,23.3°C,64%,19:26:08
0.078125,23.3°C,64%,19:26:25
-0.126953125,23.3°C,64%,19:26:41
-0.228515625,23.3°C,64%,19:26:57
0.005859375,23.3°C,64%,19:27:13
0.068359375,23.3°C,64%,19:27:30
-0.162109375,23.3°C,64%,19:27:46
-0.236328125,23.3°C,64%,19:28:02
0.0546875,23.3°C,64%,19:28:18
0.07421875,23.3°C,64%,19:28:34
-0.22265625,23.3°C,64%,19:28:50
-0.21484375,23.3°C,64%,19:29:07
0.06640625,23.3°C,64%,19:29:23
0.072265625,23.3°C,64%,19:29:39
-0.234375,23.3°C,64%,19:29:55
-0.216796875,23.3°C,64%,19:30:11
0.076171875,23.3°C,64%,19:30:27
0.0390625,23.3°C,64%,19:30:44
-0.220703125,23.3°C,64%,19:31:00
-0.16796875,23.3°C,64%,19:31:16
0.072265625,23.3°C,64%,19:31:32
-0.001953125,23.3°C,64%,19:31:49
-0.244140625,23.3°C,64%,19:32:05
-0.09765625,23.3°C,64%,19:32:21
0.068359375,23.3°C,64%,19:32:37
-0.06640625,23.3°C,64%,19:32:53
-0.224609375,23.3°C,64%,19:33:09
-0.0625,23.3°C,64%,19:33:25
0.080078125,23.3°C,64%,19:33:41
-0.126953125,23.3°C,64%,19:33:58
-0.2265625,23.3°C,64%,19:34:14
0.0078125,23.3°C,64%,19:34:30
0.0703125,23.3°C,64%,19:34:46
-0.1640625,23.3°C,64%,19:35:02
-0.23828125,23.3°C,64%,19:35:19
0.056640625,23.3°C,64%,19:35:35
0.07421875,23.3°C,64%,19:35:51
-0.220703125,23.3°C,64%,19:36:07
-0.21484375,23.3°C,64%,19:36:24
0.0703125,23.3°C,64%,19:36:40
0.076171875,23.3°C,64%,19:36:56
-0.23046875,23.3°C,64%,19:37:12
-0.21484375,23.3°C,64%,19:37:28
0.076171875,23.3°C,64%,19:37:44
0.033203125,23.3°C,64%,19:38:01
-0.220703125,23.3°C,64%,19:38:17
-0.166015625,23.3°C,64%,19:38:33
0.072265625,23.3°C,64%,19:38:49
0.001953125,23.3°C,64%,19:39:06
-0.244140625,23.6°C,63%,19:39:22
-0.099609375,23.6°C,63%,19:39:38
0.0703125,23.6°C,63%,19:39:54
-0.06640625,23.6°C,63%,19:40:10
-0.22265625,23.6°C,63%,19:40:26
